"marca","modello","regione","zona_geografica","prezzo_auto","anno_prod","carrozzeria","tipo_di_veicolo","trazione","posti","porte","per_neopatentati","chilometraggio","kW","cv","cilindrata","marce","cilindri","carburante","classe_emissioni","colore","metallizzata","materiale","ibrida","usato_garantito","veicolo_non_fumatori","finiture","tagliandi_certificati","peso","emissioni","consumi","autoradio","isofix","park.distance.control","cruise.control","fendinebbia","bluetooth","volante.in.pelle","climatizzatore","sensori.parcheggio","volante.multifunzione","usb","computer.di.bordo","controllo.pressione.gomme","sedile.posteriore.sdoppiato","cerchi.in.lega","controllo.automatico.trazione","immobilizer","airbag.testa","bracciolo","sensore.luminosita","start.stop","navigatore","autoradio.digitale","frenata.emergenza","touch.screen","chiusura.centralizzata.telecomandata","sensore.pioggia","clima.automatico","mp3","fari.led","vivavoce","controllo.elettronico.corsia","android.auto","apple.car.play","hill.holder","telecamera.posteriore","limitatore.velocita","vetri.oscurati","sound.system","luci.diurne.led","luci.diurne","riconoscimento.segnali","sensori.parcheggio.anteriori","kit.antipanne","antifurto"
"Renault ","Captur","Lazio","Centro",17900,2021,"SUV","Usato","Anteriore",5,5,"No",10699,103,140,1333,"6 o piu",4,"Benzina","Euro 6","Grigia","No","Altro","Si","6-12 mesi","Non dichiarato","Non specificato","No",1259,131,5.8,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"Renault ","Captur","Piemonte","Nord Ovest",13500,2019,"SUV","Usato","Anteriore",5,5,"No",55000,66,90,1461,"5",4,"Gasolio","Euro 6","Nera","Si","Stoffa","No","No","Non dichiarato","Nere","No",1170,111,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
"Renault ","Captur","Veneto","Nord Est",8100,2014,"SUV","Usato","Anteriore",5,5,"No",145900,66,90,1461,"5",4,"Gasolio","Euro 5","Colorata","Si","Stoffa","No","6-12 mesi","Si","Non specificato","No",1245,95,3.6,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Renault ","Captur","Lazio","Centro",16900,2020,"SUV","Usato","Anteriore",5,5,"No",46750,85,116,1461,"6 o piu",4,"Gasolio","Euro 6 Plus","Nera","Si","Pelle","No","6-12 mesi","Si","Nere","Si",1378,110,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"Renault ","Captur","Lombardia","Nord Ovest",15200,2021,"SUV","Usato","Anteriore",5,5,"No",61378,67,91,999,"6 o piu",3,"Benzina","Euro 6 Plus","Bianca","Si","Pelle","No","24-36 mesi","Si","Nere","Si",1276,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"Renault ","Captur","Piemonte","Nord Ovest",16850,2023,"SUV","Nuovo","Anteriore",5,5,"No",0,74,101,999,"6 o piu",3,"GPL","Euro 6 Plus","Colorata","Si","Pelle","No","No","Non dichiarato","Nere","No",1220,118,5.1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"Renault ","Captur","Lombardia","Nord Ovest",18900,2022,"SUV","Usato","Anteriore",5,5,"No",32000,74,101,999,"6 o piu",3,"GPL","Euro 6 Plus","Nera","Si","Pelle","No","No","Non dichiarato","Nere","No",1334,130,5,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"Renault ","Captur","Campania","Sud",13990,2019,"SUV","Usato","Anteriore",5,5,"No",40792,66,90,1461,"5",4,"Gasolio","Euro 6","Colorata","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1245,111,4.2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Renault ","Captur","Piemonte","Nord Ovest",11900,2016,"SUV","Usato","Anteriore",5,5,"No",85000,88,120,1197,"Automatico",4,"Benzina","Euro 6","Nera","Si","Stoffa","No","No","Si","Nere","No",1255,125,5.4,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"Renault ","Captur","Lazio","Centro",15800,2021,"SUV","Usato","Anteriore",5,5,"No",18000,67,91,999,"5",3,"Benzina","Euro 6","Colorata","No","Altro","No","24-36 mesi","Non dichiarato","Non specificato","No",1265,118,5.1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
"Renault ","Captur","Piemonte","Nord Ovest",19500,2020,"SUV","Usato","Anteriore",5,5,"No",41768,68,92,1598,"Automatico",4,"Benzina","Euro 6","Colorata","No","Altro","Si","6-12 mesi","Non dichiarato","Non specificato","No",1259,34,1.5,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"Renault ","Captur","Lombardia","Nord Ovest",11900,2018,"SUV","Usato","Anteriore",5,5,"No",93535,66,90,1461,"5",4,"Gasolio","Euro 6 Plus","Colorata","Si","Stoffa","No","No","Non dichiarato","Nere","Si",1275,95,3.6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0
"Renault ","Captur","Emilia-Romagna","Centro",16400,2020,"SUV","Usato",NA,NA,5,"No",30000,74,101,999,NA,3,"Benzina","Euro 6","Colorata","No","Altro","No","No","Non dichiarato","Non specificato","No",1259,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Renault ","Captur","Lazio","Centro",17800,2021,"SUV","Usato","Anteriore",5,5,"No",59430,74,101,999,"6 o piu",3,"GPL","Euro 6","Bianca","No","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1241,NA,NA,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"Renault ","Captur","Lombardia","Nord Ovest",18290,2022,"SUV","Usato","Anteriore",5,5,"No",23300,67,91,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Pelle","No","No","Si","Nere","No",1280,118,5.1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
"Renault ","Captur","Umbria","Centro",8500,2017,"SUV","Usato","Anteriore",5,5,"No",157482,66,90,1461,"5",4,"Gasolio","Euro 6","Grigia","No","Stoffa","No","No","Non dichiarato","Nere","No",1170,95,3.6,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
"Renault ","Captur","Lazio","Centro",15900,2021,"SUV","Usato","Anteriore",5,5,"No",51091,74,101,999,"6 o piu",3,"GPL","Euro 6 Plus","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1334,NA,NA,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"Renault ","Captur","Piemonte","Nord Ovest",10990,2018,"SUV","Usato","Anteriore",5,5,"No",57291,66,90,898,"5",3,"Benzina","Euro 6","Colorata","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1101,113,4.9,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"Renault ","Captur","Lazio","Centro",13900,2019,"SUV","Usato","Anteriore",5,5,"No",59000,66,90,1461,"5",4,"Gasolio","Euro 6","Colorata","Si","Pelle","No","No","Si","Grigie","Si",1369,111,4.2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"Citroen ","C3","Piemonte","Nord Ovest",4900,2010,"Berlina","Usato","Anteriore",5,5,"Si",130000,50,68,1398,"5",4,"Gasolio","Euro 5","Nera","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","Si",1070,101,3.9,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Citroen ","C3","Piemonte","Nord Ovest",10900,2018,"Berlina","Usato","Anteriore",5,5,"No",63060,60,82,NA,"5",3,"Benzina","Euro 6","Colorata","No","Altro","No","6-12 mesi","Non dichiarato","Colorate","No",1055,109,4.7,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
"Citroen ","C3","Piemonte","Nord Ovest",8990,2017,"Berlina","Usato",NA,5,5,"No",99000,60,82,1199,"5",3,"Benzina","Euro 6","Colorata","No","Stoffa","No","No","Non dichiarato","Nere","Si",1108,NA,4.7,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Citroen ","C3","Piemonte","Nord Ovest",4990,2013,"Berlina","Usato","Anteriore",5,5,"No",159900,68,92,1560,"5",4,"Gasolio","Euro 5","Nera","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1280,109,4.2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Citroen ","C3","Lombardia","Nord Ovest",14500,2020,"Berlina","Usato","Anteriore",5,5,"No",18677,81,110,1199,"6 o piu",3,"Benzina","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1090,107,4.7,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"Citroen ","C3","Piemonte","Nord Ovest",6900,2015,"Berlina","Usato",NA,5,5,"Si",110000,50,68,1398,"5",4,"Gasolio","Euro 6","Bianca","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1164,99,3.8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Citroen ","C3","Lombardia","Nord Ovest",4450,2009,"Berlina","Usato","Anteriore",5,5,"No",109000,80,109,1587,"Automatico",4,"Benzina","Euro 4 o meno","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1128,165,6.2,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"Citroen ","C3","Campania","Sud",9990,2017,"Berlina","Usato","Anteriore",5,5,"Si",89183,55,75,1560,"5",4,"Gasolio","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1165,93,3.6,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Citroen ","C3","Emilia-Romagna","Centro",12200,2024,"Berlina","Nuovo","Anteriore",5,5,"No",0,61,83,1199,"5",3,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","No","24-36 mesi","Non dichiarato","Grigie","No",1125,97,4.2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Citroen ","C3","Campania","Sud",6900,2016,"Berlina","Usato","Anteriore",5,5,"No",77512,73,99,1560,"5",4,"Gasolio","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1321,101,3.5,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Citroen ","C3","Lazio","Centro",9990,2020,"Berlina","Usato","Anteriore",5,5,"No",79000,61,83,1199,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1128,97,4.2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1
"Citroen ","C3","Veneto","Nord Est",13500,2022,"Berlina","Nuovo","Anteriore",5,5,"No",9000,61,83,1199,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","No",1055,97,4.2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
"Citroen ","C3","Lazio","Centro",11500,2021,"Berlina","Usato","Anteriore",5,5,"No",58000,61,83,1199,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Altro","No","6-12 mesi","Si","Grigie","No",1125,99,4.3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"Citroen ","C3","Toscana","Centro",6400,2015,"Berlina","Usato","Anteriore",5,5,"Si",86000,50,68,999,"5",3,"Benzina","Euro 6","Bianca","Si","Stoffa","No","No","Si","Nere","Si",1048,104,3.8,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"Citroen ","C3","Lazio","Centro",13890,2020,"Berlina","Usato","Anteriore",5,5,"No",57870,75,102,1499,"5",4,"Gasolio","Euro 6 Plus","Bianca","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","Si",1165,86,3.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"Citroen ","C3","Lazio","Centro",5500,2015,"Berlina","Usato","Anteriore",5,5,"No",119000,60,82,1199,"5",3,"Benzina","Euro 6","Nera","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1108,109,4.7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"Citroen ","C3","Campania","Sud",10490,2019,"Berlina","Usato","Anteriore",5,5,"No",30555,61,83,1199,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","Si",1128,97,4.2,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"Ford ","Puma","Piemonte","Nord Ovest",18900,2024,"SUV","Nuovo","Anteriore",5,5,"No",1,92,125,999,"6 o piu",3,"Benzina","Euro 6","Grigia","No","Altro","Si","No","Non dichiarato","Non specificato","No",1280,NA,NA,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
"Ford ","Puma","Lazio","Centro",15900,2020,"SUV","Usato","Anteriore",5,5,"No",28000,92,125,999,"6 o piu",3,"Benzina","Euro 6","Grigia","No","Altro","Si","No","Non dichiarato","Non specificato","No",1205,96,4.2,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
"Ford ","Puma","Lazio","Centro",18900,2021,"SUV","Usato","Anteriore",5,5,"No",59200,88,120,1499,"6 o piu",4,"Gasolio","Euro 6","Colorata","No","Pelle","No","6-12 mesi","Non dichiarato","Non specificato","No",1280,118,NA,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
"Ford ","Puma","Lazio","Centro",17120,2021,"SUV","Usato","Anteriore",5,5,"No",18304,92,125,999,"6 o piu",3,"Benzina","Euro 6","Grigia","No","Altro","Si","Oltre 36 mesi","Non dichiarato","Non specificato","No",1280,96,4.2,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
"Ford ","Puma","Veneto","Nord Est",16900,2020,"SUV","Usato","Anteriore",5,5,"No",45400,92,125,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","Si","6-12 mesi","Non dichiarato","Nere","Si",1280,96,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
"Ford ","Puma","Lombardia","Nord Ovest",22890,2024,"SUV","Nuovo","Anteriore",5,5,"No",10,92,125,999,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","No","Pelle","Si","No","Non dichiarato","Nere","No",1280,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford ","Puma","Emilia-Romagna","Centro",15900,2020,"SUV","Usato","Anteriore",5,5,"No",31615,70,95,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1280,102,4.4,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Ford ","Puma","Lombardia","Nord Ovest",20450,2022,"SUV","Usato","Anteriore",5,5,"No",16000,92,125,999,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Stoffa","Si","6-12 mesi","Non dichiarato","Nere","No",1280,96,4.2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0
"Ford ","Puma","Lazio","Centro",15720,2021,"SUV","Usato","Anteriore",5,5,"No",48695,70,95,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","No","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1280,132,5.8,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"Ford ","Puma","Piemonte","Nord Ovest",21890,2024,"SUV","Nuovo","Anteriore",5,5,"No",10,92,125,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Pelle","Si","24-36 mesi","Si","Nere","No",1280,99,4.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0
"Ford ","Puma","Lombardia","Nord Ovest",14900,2020,"SUV","Usato","Anteriore",5,5,"No",103500,92,125,999,"6 o piu",3,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","Si","No","Si","Nere","Si",1280,124,4.2,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
"Ford ","Puma","Emilia-Romagna","Centro",16900,2020,"SUV","Usato","Anteriore",5,5,"No",25000,91,124,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Non specificato","No",1280,132,5.8,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ford ","Puma","Lazio","Centro",14420,2020,"SUV","Usato","Anteriore",5,5,"No",87684,92,125,999,"6 o piu",3,"Benzina","Euro 6","Colorata","No","Altro","Si","6-12 mesi","Non dichiarato","Non specificato","No",1280,96,4.2,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
"Ford ","Puma","Toscana","Centro",17500,2020,"SUV","Usato","Anteriore",5,5,"No",27384,91,124,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","24-36 mesi","Non dichiarato","Non specificato","No",1280,NA,4.5,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1
"Ford ","Puma","Toscana","Centro",18850,2020,"SUV","Usato","Anteriore",5,5,"No",51592,114,155,999,"6 o piu",3,"Benzina","Euro 6 Plus","Colorata","Si","Pelle","Si","24-36 mesi","Non dichiarato","Non specificato","No",1280,126,5.6,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
"Ford ","Puma","Piemonte","Nord Ovest",16900,2020,"SUV","Usato","Anteriore",5,5,"No",48000,92,125,999,"Automatico",3,"Benzina","Euro 6 Plus","Bianca","No","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",1280,113,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
"Ford ","Puma","Toscana","Centro",17000,2020,"SUV","Usato","Anteriore",5,5,"No",81675,88,120,1499,"6 o piu",NA,"Gasolio","Euro 6 Plus","Nera","Si","Stoffa","No","24-36 mesi","Non dichiarato","Non specificato","No",1280,NA,3.8,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
"Ford ","Puma","Toscana","Centro",18650,2020,"SUV","Usato","Anteriore",5,5,"No",78136,114,155,999,"6 o piu",NA,"Benzina","Euro 6 Plus","Nera","Si","Pelle","Si","24-36 mesi","Non dichiarato","Non specificato","No",1280,NA,4.4,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
"Dacia ","Duster","Veneto","Nord Est",9900,2018,"SUV","Usato","Anteriore",5,5,"No",117000,80,109,1461,"6 o piu",4,"Gasolio","Euro 6","Colorata","No","Altro","No","No","Non dichiarato","Non specificato","No",1263,115,4.4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dacia ","Duster","Lombardia","Nord Ovest",8400,2016,"SUV","Usato",NA,5,5,"No",124157,80,109,1461,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1338,115,4.4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Dacia ","Duster","Lombardia","Nord Ovest",14900,2020,"SUV","Usato","Anteriore",5,5,"No",65000,85,116,1461,"6 o piu",4,"Gasolio","Euro 6 Plus","Nera","Si","Stoffa","No","No","Non dichiarato","Nere","No",1320,108,4.1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"Dacia ","Duster","Veneto","Nord Est",9900,2016,"SUV","Usato","Anteriore",5,5,"No",69000,66,90,1461,"6 o piu",4,"Gasolio","Euro 6","Colorata","No","Altro","No","No","Non dichiarato","Non specificato","No",1262,115,4.4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dacia ","Duster","Piemonte","Nord Ovest",13900,2020,"SUV","Usato","Anteriore",5,5,"No",88376,74,101,999,"5",3,"GPL","Euro 6","Colorata","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1230,121,5.3,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Dacia ","Duster","Lazio","Centro",15000,2021,"SUV","Usato","Anteriore",5,5,"No",44758,74,101,999,"6 o piu",3,"GPL","Euro 6","Bianca","No","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1289,115,7.3,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dacia ","Duster","Veneto","Nord Est",16900,2021,"SUV","Usato","Anteriore",5,5,"No",25000,74,101,999,"5",3,"GPL","Euro 6","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1230,121,5.3,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Dacia ","Duster","Lombardia","Nord Ovest",15900,2021,"SUV","Usato","Anteriore",5,5,"No",34100,96,131,1333,"6 o piu",4,"Benzina","Euro 6","Colorata","Si","Stoffa","No","No","Si","Non specificato","Si",1234,132,5.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
